feature,phishing_score,log_prob_phishing,log_prob_normal
 복잡,-5.1886370435507345,10.920771785990095,16.10940882954083
 귀,-5.1886370435507345,10.920771785990095,16.10940882954083
시도해 ,-5.1886370435507345,10.920771785990095,16.10940882954083
시도해,-5.1886370435507345,10.920771785990095,16.10940882954083
 주셔서,-5.1886370435507345,10.920771785990095,16.10940882954083
학습기기,-5.1886370435507345,10.920771785990095,16.10940882954083
그렇고 ,-5.1886370435507345,10.920771785990095,16.10940882954083
 시도해,-5.1886370435507345,10.920771785990095,16.10940882954083
 2자,-5.1886370435507345,10.920771785990095,16.10940882954083
학원,-5.1886370435507345,10.920771785990095,16.10940882954083
학습기,-5.1886370435507345,10.920771785990095,16.10940882954083
그인,-5.1886370435507345,10.920771785990095,16.10940882954083
기기,-5.1886370435507345,10.920771785990095,16.10940882954083
길동,-5.1886370435507345,10.920771785990095,16.10940882954083
필수,-5.1886370435507345,10.920771785990095,16.10940882954083
 봐주세,-5.1886370435507345,10.920771785990095,16.10940882954083
배정,-5.1886370435507345,10.920771785990095,16.10940882954083
한자 ,-5.1886370435507345,10.920771785990095,16.10940882954083
 홍길,-5.1886370435507345,10.920771785990095,16.10940882954083
요소,-5.1886370435507345,10.920771785990095,16.10940882954083
리비,-5.1886370435507345,10.920771785990095,16.10940882954083
 년,-5.1886370435507345,10.920771785990095,16.10940882954083
 배정,-5.1886370435507345,10.920771785990095,16.10940882954083
 로그인,-5.1886370435507345,10.920771785990095,16.10940882954083
 1 ,-5.1886370435507345,10.920771785990095,16.10940882954083
시스템,-5.1886370435507345,10.920771785990095,16.10940882954083
 교육,-5.1886370435507345,10.920771785990095,16.10940882954083
시로,-5.1886370435507345,10.920771785990095,16.10940882954083
리에,-5.1886370435507345,10.920771785990095,16.10940882954083
시로 ,-5.1886370435507345,10.920771785990095,16.10940882954083
리에서,-5.1886370435507345,10.920771785990095,16.10940882954083
봐주세,-5.1886370435507345,10.920771785990095,16.10940882954083
봐주세요,-5.1886370435507345,10.920771785990095,16.10940882954083
 관리비,-5.1886370435507345,10.920771785990095,16.10940882954083
 홍길동,-5.1886370435507345,10.920771785990095,16.10940882954083
설치 ,-5.1886370435507345,10.920771785990095,16.10940882954083
습기기,-5.1886370435507345,10.920771785990095,16.10940882954083
그렇고,-5.1886370435507345,10.920771785990095,16.10940882954083
스템,-5.1886370435507345,10.920771785990095,16.10940882954083
 수학,-5.1886370435507345,10.920771785990095,16.10940882954083
습기,-5.1886370435507345,10.920771785990095,16.10940882954083
하교,-5.1886370435507345,10.920771785990095,16.10940882954083
수학,-5.1886370435507345,10.920771785990095,16.10940882954083
홍길동,-5.1886370435507345,10.920771785990095,16.10940882954083
1000,-5.1886370435507345,10.920771785990095,16.10940882954083
홍길,-5.1886370435507345,10.920771785990095,16.10940882954083
 학습기,-5.1886370435507345,10.920771785990095,16.10940882954083
렇군요 ,-5.1886370435507345,10.920771785990095,16.10940882954083
렇고 ,-5.1886370435507345,10.920771785990095,16.10940882954083
 내려,-5.1886370435507345,10.920771785990095,16.10940882954083
렇고,-5.1886370435507345,10.920771785990095,16.10940882954083
